country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","27-04-2025 21:00:00",21.237755,81.705301,OZONE,3,41,24
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","27-04-2025 21:00:00",21.371751,81.664929,NO2,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC","27-04-2025 21:00:00",28.815329,77.153010,OZONE,7,25,11
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","27-04-2025 21:00:00",28.647622,77.3158090,OZONE,1,89,53
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","27-04-2025 21:00:00",28.695381,77.181665,PM10,133,403,253
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","27-04-2025 21:00:00",28.636429,77.201067,PM10,58,226,131
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","27-04-2025 21:00:00",28.636429,77.201067,NO2,16,119,49
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","27-04-2025 21:00:00",28.636429,77.201067,SO2,7,53,21
India,Delhi,Delhi,"Mundka, Delhi - DPCC","27-04-2025 21:00:00",28.684678,77.076574,PM10,138,440,306
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","27-04-2025 21:00:00",28.60909,77.0325413,OZONE,5,71,54
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","27-04-2025 21:00:00",28.570173,76.933762,CO,29,50,32
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","27-04-2025 21:00:00",26.2271665,84.3570427,SO2,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","27-04-2025 21:00:00",30.735567,76.775714,NO2,14,160,56
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","27-04-2025 21:00:00",30.735567,76.775714,NH3,13,20,17
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","27-04-2025 21:00:00",30.719859,76.738637,PM2.5,27,150,69
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","27-04-2025 21:00:00",22.118125,83.140608,PM2.5,25,83,41
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","27-04-2025 21:00:00",22.118125,83.140608,NO2,7,16,10
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","27-04-2025 21:00:00",22.118125,83.140608,CO,28,30,28
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","27-04-2025 21:00:00",22.348441,82.549611,NO2,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC","27-04-2025 21:00:00",21.170046,72.795405,CO,34,42,39
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","27-04-2025 21:00:00",20.362421,72.918013,NO2,13,14,14
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","27-04-2025 21:00:00",20.362421,72.918013,NH3,10,10,10
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","27-04-2025 21:00:00",20.362421,72.918013,SO2,32,37,35
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","27-04-2025 21:00:00",20.362421,72.918013,OZONE,2,2,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","27-04-2025 21:00:00",22.969611,72.643500,NO2,17,36,22
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","27-04-2025 21:00:00",22.969611,72.643500,CO,17,18,17
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","27-04-2025 21:00:00",22.969611,72.643500,OZONE,2,15,8
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","27-04-2025 21:00:00",28.422681,77.148944,OZONE,3,126,88
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","27-04-2025 21:00:00",34.066206,74.819820,PM10,32,73,44
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","27-04-2025 21:00:00",23.80569,86.44268,PM2.5,1,88,21
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","27-04-2025 21:00:00",23.80569,86.44268,SO2,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","27-04-2025 21:00:00",16.172806,75.659694,PM2.5,33,34,33
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","27-04-2025 21:00:00",16.172806,75.659694,NO2,9,10,9
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","27-04-2025 21:00:00",16.172806,75.659694,NH3,1,2,1
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","27-04-2025 21:00:00",15.888653,74.541751,OZONE,18,20,19
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","27-04-2025 21:00:00",12.9135218,77.5950804,NH3,7,9,8
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","27-04-2025 21:00:00",12.951913,77.539784,NO2,4,8,6
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","27-04-2025 21:00:00",12.9756843,77.5660749,PM10,91,104,98
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","27-04-2025 21:00:00",23.016834,72.625775,NH3,8,9,8
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","27-04-2025 21:00:00",23.016834,72.625775,SO2,28,121,66
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","27-04-2025 21:00:00",23.016834,72.625775,OZONE,3,133,87
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","27-04-2025 21:00:00",23.023389,72.515201,PM10,89,129,108
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","27-04-2025 21:00:00",23.023389,72.515201,CO,1,22,11
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","27-04-2025 21:00:00",23.076793,72.627874,PM2.5,55,94,69
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","27-04-2025 21:00:00",23.043070,72.562968,PM2.5,59,117,89
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","27-04-2025 21:00:00",21.613267,73.010555,NO2,61,108,77
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","27-04-2025 21:00:00",23.163798,72.677768,PM2.5,73,246,104
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","27-04-2025 21:00:00",23.163798,72.677768,PM10,67,138,86
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","27-04-2025 21:00:00",23.163798,72.677768,OZONE,4,48,38
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","27-04-2025 21:00:00",23.221714,72.654328,NH3,3,3,3
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","27-04-2025 21:00:00",23.221714,72.654328,OZONE,37,38,37
India,Gujarat,Surat,"Science Center, Surat - SMC","27-04-2025 21:00:00",21.170046,72.795405,SO2,39,41,40
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","27-04-2025 21:00:00",28.672342,77.315260,OZONE,2,224,145
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","27-04-2025 21:00:00",28.699793,77.165453,CO,2,126,74
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","27-04-2025 21:00:00",23.107969,72.574648,NO2,52,149,66
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","27-04-2025 21:00:00",23.107969,72.574648,SO2,14,34,23
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","27-04-2025 21:00:00",22.977134,72.553024,NH3,1,16,5
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","27-04-2025 21:00:00",23.002657,72.591912,PM2.5,34,179,90
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","27-04-2025 21:00:00",28.567890,77.250515,CO,7,113,38
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","27-04-2025 21:00:00",28.567890,77.250515,OZONE,3,280,185
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","27-04-2025 21:00:00",28.6573814,77.1585447,NO2,49,152,109
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","27-04-2025 21:00:00",28.6573814,77.1585447,OZONE,4,300,172
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","27-04-2025 21:00:00",28.530785,77.271255,SO2,8,38,25
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","27-04-2025 21:00:00",28.623763,77.287209,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","27-04-2025 21:00:00",28.674045,77.131023,NH3,4,5,5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","27-04-2025 21:00:00",28.674045,77.131023,OZONE,4,70,37
India,Delhi,Delhi,"Pusa, Delhi - DPCC","27-04-2025 21:00:00",28.639652,77.146275,OZONE,4,98,71
India,Delhi,Delhi,"Rohini, Delhi - DPCC","27-04-2025 21:00:00",28.732528,77.119920,NO2,8,175,52
India,Delhi,Delhi,"Rohini, Delhi - DPCC","27-04-2025 21:00:00",28.732528,77.119920,NH3,8,11,9
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","27-04-2025 21:00:00",12.920984,77.584908,PM2.5,40,64,51
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","27-04-2025 21:00:00",12.7816279,77.6299145,PM10,42,129,83
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","27-04-2025 21:00:00",28.531346,77.190156,PM2.5,50,203,103
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","27-04-2025 21:00:00",12.21041,76.37376,NH3,3,7,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","27-04-2025 21:00:00",12.21041,76.37376,OZONE,10,86,59
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","27-04-2025 21:00:00",13.940000,75.555917,PM10,48,60,58
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","27-04-2025 21:00:00",13.940000,75.555917,NO2,22,35,29
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","27-04-2025 21:00:00",13.940000,75.555917,CO,22,39,27
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","27-04-2025 21:00:00",16.7602,77.1428,NO2,23,75,50
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","27-04-2025 21:00:00",16.7602,77.1428,SO2,3,20,13
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","27-04-2025 21:00:00",10.073232,76.302765,NH3,1,1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-04-2025 21:00:00",11.875000,75.373200,PM2.5,50,56,53
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-04-2025 21:00:00",11.875000,75.373200,NO2,15,18,16
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-04-2025 21:00:00",11.875000,75.373200,NH3,2,2,2
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-04-2025 21:00:00",11.875000,75.373200,SO2,6,7,7
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","27-04-2025 21:00:00",26.203442,78.193251,NH3,1,2,2
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","27-04-2025 21:00:00",26.203442,78.193251,OZONE,29,113,93
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","27-04-2025 21:00:00",26.259242,78.216432,PM2.5,52,330,167
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","27-04-2025 21:00:00",26.259242,78.216432,PM10,58,246,132
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","27-04-2025 21:00:00",26.200388,78.147714,SO2,12,31,19
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","27-04-2025 21:00:00",26.200388,78.147714,CO,2,126,102
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","27-04-2025 21:00:00",26.200388,78.147714,OZONE,8,137,86
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","27-04-2025 21:00:00",22.7289,75.8076,SO2,16,17,16
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","27-04-2025 21:00:00",22.7289,75.8076,OZONE,6,25,20
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","27-04-2025 21:00:00",22.4310,75.5213,PM2.5,41,103,70
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","27-04-2025 21:00:00",22.4310,75.5213,PM10,84,145,122
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","27-04-2025 21:00:00",22.7524,75.8872,PM10,26,66,42
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","27-04-2025 21:00:00",22.7524,75.8872,SO2,33,37,35
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","27-04-2025 21:00:00",22.7524,75.8872,CO,31,35,32
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","27-04-2025 21:00:00",22.7524,75.8872,OZONE,10,21,17
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","27-04-2025 21:00:00",22.6780,75.8559,CO,36,43,37
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","27-04-2025 21:00:00",22.6780,75.8559,OZONE,6,16,14
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","27-04-2025 21:00:00",22.7084,75.8815,PM10,43,106,76
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","27-04-2025 21:00:00",22.7084,75.8815,SO2,31,34,33
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","27-04-2025 21:00:00",22.76726,75.88710,PM10,37,44,40
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","27-04-2025 21:00:00",23.163174,79.973061,PM10,21,88,54
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","27-04-2025 21:00:00",23.163174,79.973061,SO2,1,25,4
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","27-04-2025 21:00:00",15.3714823,75.1160168,PM2.5,34,36,34
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","27-04-2025 21:00:00",15.3714823,75.1160168,NO2,7,7,7
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","27-04-2025 21:00:00",15.3714823,75.1160168,NH3,1,1,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","27-04-2025 21:00:00",15.3714823,75.1160168,CO,7,22,17
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","27-04-2025 21:00:00",17.336318,76.847397,PM10,31,48,38
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","27-04-2025 21:00:00",17.336318,76.847397,NO2,11,20,14
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","27-04-2025 21:00:00",15.347630,76.181767,CO,48,62,56
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","27-04-2025 21:00:00",12.415911,75.735050,CO,12,18,15
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","27-04-2025 21:00:00",12.21041,76.37376,PM10,29,69,36
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","27-04-2025 21:00:00",23.264759,77.381568,PM10,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","27-04-2025 21:00:00",23.264759,77.381568,SO2,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","27-04-2025 21:00:00",23.233584,77.400574,PM10,98,211,132
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","27-04-2025 21:00:00",23.81748678,79.446246,PM10,20,126,65
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","27-04-2025 21:00:00",23.81748678,79.446246,CO,20,109,39
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","27-04-2025 21:00:00",22.9682591,76.064118,PM10,70,175,121
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","27-04-2025 21:00:00",22.9682591,76.064118,NO2,63,101,78
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","27-04-2025 21:00:00",22.9682591,76.064118,NH3,6,10,9
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","27-04-2025 21:00:00",22.9682591,76.064118,SO2,50,114,85
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","27-04-2025 21:00:00",22.9682591,76.064118,CO,13,44,20
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-04-2025 21:00:00",11.875000,75.373200,OZONE,26,31,28
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","27-04-2025 21:00:00",8.8787,76.6073,NH3,1,1,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","27-04-2025 21:00:00",8.8787,76.6073,SO2,1,3,2
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","27-04-2025 21:00:00",8.563700,76.886500,PM2.5,38,43,40
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","27-04-2025 21:00:00",8.5149093,76.9435879,PM2.5,8,53,24
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","27-04-2025 21:00:00",8.5149093,76.9435879,PM10,11,49,28
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","27-04-2025 21:00:00",8.5149093,76.9435879,OZONE,6,23,14
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","27-04-2025 21:00:00",10.532400,76.215900,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","27-04-2025 21:00:00",13.003872,77.664217,SO2,8,9,9
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","27-04-2025 21:00:00",13.003872,77.664217,OZONE,28,29,29
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","27-04-2025 21:00:00",13.0270199,77.494094,SO2,3,14,7
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","27-04-2025 21:00:00",12.921418,77.502466,CO,34,44,37
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","27-04-2025 21:00:00",13.0246342,77.5080115,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","27-04-2025 21:00:00",13.0246342,77.5080115,NO2,8,12,8
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","27-04-2025 21:00:00",13.0246342,77.5080115,NH3,2,2,2
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","27-04-2025 21:00:00",13.0246342,77.5080115,CO,30,40,32
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","27-04-2025 21:00:00",11.55358,76.55521,PM10,44,46,45
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","27-04-2025 21:00:00",13.328028,75.797056,PM2.5,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","27-04-2025 21:00:00",13.328028,75.797056,SO2,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","27-04-2025 21:00:00",15.459706,75.008381,NO2,22,22,22
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","27-04-2025 21:00:00",23.218135,79.957770,PM10,44,133,84
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","27-04-2025 21:00:00",23.50016,80.23284,CO,21,84,29
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","27-04-2025 21:00:00",21.001264,75.565602,NO2,6,81,24
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","27-04-2025 21:00:00",21.001264,75.565602,SO2,17,27,21
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","27-04-2025 21:00:00",21.001264,75.565602,CO,9,28,20
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","27-04-2025 21:00:00",21.001264,75.565602,OZONE,3,94,71
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","27-04-2025 21:00:00",19.854616,75.905894,PM2.5,44,134,83
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","27-04-2025 21:00:00",19.854616,75.905894,PM10,41,101,67
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","27-04-2025 21:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","27-04-2025 21:00:00",19.192056,72.9585188,NH3,1,2,2
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","27-04-2025 21:00:00",19.192056,72.9585188,OZONE,1,120,61
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","27-04-2025 21:00:00",16.6870449,74.2505872,PM2.5,32,70,52
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","27-04-2025 21:00:00",16.6870449,74.2505872,PM10,25,76,56
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","27-04-2025 21:00:00",16.6870449,74.2505872,NO2,1,1,1
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","27-04-2025 21:00:00",20.939198,77.765701,OZONE,9,92,73
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","27-04-2025 21:00:00",19.875620,75.387310,NH3,1,2,2
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","27-04-2025 21:00:00",19.875620,75.387310,SO2,1,18,9
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","27-04-2025 21:00:00",19.875620,75.387310,CO,16,91,22
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","27-04-2025 21:00:00",19.8389439,75.244448,NO2,18,32,25
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","27-04-2025 21:00:00",19.863756,75.321188,PM2.5,NA,NA,NA
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","27-04-2025 21:00:00",19.863756,75.321188,NH3,NA,NA,NA
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","27-04-2025 21:00:00",19.16485,73.23409,PM10,11,139,91
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","27-04-2025 21:00:00",19.16485,73.23409,OZONE,2,126,82
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","27-04-2025 21:00:00",19.0243902,73.0406721,PM10,54,103,79
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","27-04-2025 21:00:00",16.6870449,74.2505872,SO2,1,5,3
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","27-04-2025 21:00:00",16.7143745,74.2426398,PM2.5,22,58,36
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","27-04-2025 21:00:00",16.7143745,74.2426398,NH3,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","27-04-2025 21:00:00",18.39963,76.57452,PM10,43,84,62
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","27-04-2025 21:00:00",18.39963,76.57452,NH3,3,16,8
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","27-04-2025 21:00:00",18.39963,76.57452,SO2,2,10,7
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","27-04-2025 21:00:00",18.39963,76.57452,OZONE,33,73,57
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","27-04-2025 21:00:00",18.1023399,73.4783687,NH3,5,6,5
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","27-04-2025 21:00:00",20.555712,74.529236,PM2.5,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","27-04-2025 21:00:00",20.555712,74.529236,SO2,NA,NA,NA
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","27-04-2025 21:00:00",24.2613009,80.7231783,CO,NA,NA,NA
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","27-04-2025 21:00:00",23.108440,77.511428,NO2,18,74,42
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","27-04-2025 21:00:00",23.108440,77.511428,SO2,15,56,28
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","27-04-2025 21:00:00",22.624758,75.675238,CO,10,66,15
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","27-04-2025 21:00:00",23.331731,75.045981,NO2,37,39,38
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","27-04-2025 21:00:00",23.838586,78.759431,NO2,7,20,12
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","27-04-2025 21:00:00",23.838586,78.759431,SO2,6,38,11
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","27-04-2025 21:00:00",23.8640158,78.80289321,PM2.5,16,59,40
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","27-04-2025 21:00:00",19.10078,72.87462,NO2,24,28,26
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","27-04-2025 21:00:00",19.10078,72.87462,CO,19,22,20
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","27-04-2025 21:00:00",19.083694,72.920967,PM2.5,15,65,33
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","27-04-2025 21:00:00",19.083694,72.920967,SO2,2,14,6
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","27-04-2025 21:00:00",19.083694,72.920967,CO,2,16,7
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","27-04-2025 21:00:00",19.205800,72.868200,NO2,1,1,1
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","27-04-2025 21:00:00",19.215859,72.831718,OZONE,12,78,63
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","27-04-2025 21:00:00",19.0632143,72.8456324,PM2.5,62,103,78
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","27-04-2025 21:00:00",19.0243902,73.0406721,OZONE,1,160,67
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","27-04-2025 21:00:00",19.309073,73.057223,NO2,30,56,43
